,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,label,gmm_id,weights
2397,0.2249,1.0594,0.3761,0.1137,0.3186,1.0871,0.1404,0.8522,0.163,0.9045,0.7539,1.0195,0.1307,0.8569,1.1575,0.7035,0.2384,0.2665,0.5672,0.1838,0.6295,0.0709,0.6042,0.0197,0.5669,0.7282,0.4624,0.3164,1.1617,0.8518,0.2024,1.0613,0.189,0.8036,0.6112,0.2618,0.4128,1.016,1.2167,0.4691,0.628,0.7571,0.8694,0.1312,-0.0783,0.6842,0.4811,1.1238,0.6347,1.2095,1,7,1.0
2420,0.1239,0.7729,0.1872,-0.0588,0.2046,1.2435,0.9838,0.9601,0.301,0.5914,1.0218,0.6165,0.0162,0.7461,0.7759,0.8937,-0.4355,0.01,0.726,-0.2393,0.8124,-0.1354,0.3732,-0.3316,0.8019,0.8504,0.4434,0.7517,0.7337,0.4692,0.3101,0.7796,0.6497,0.7668,1.0223,-0.0555,0.2012,0.9078,0.3378,0.4139,0.8353,0.477,0.9573,0.1157,0.1611,0.021,0.2797,1.1353,0.6515,1.4179,1,7,1.0
6606,0.2495,0.8695,0.2999,0.66,0.2047,0.9033,0.1631,0.6311,-0.3122,-0.1227,0.9514,-0.2098,0.1213,0.806,0.0469,-0.2347,0.6321,0.5836,0.8209,0.0917,0.4311,0.5133,0.447,-0.042,0.4641,0.4825,0.4026,0.796,-0.1538,1.0204,-0.3547,0.3947,0.0254,0.625,-0.0162,0.4061,0.6696,0.6172,0.8244,0.989,0.9802,0.7225,1.4544,0.1752,0.5131,0.5308,0.2197,0.5616,0.6735,0.7458,5,6,1.0
3708,0.2034,0.3335,1.2816,0.5094,0.3348,-0.2418,-0.0959,0.649,0.576,0.3023,0.5936,0.4581,0.2403,0.2319,0.1976,0.7631,0.1973,0.8705,0.4343,0.9403,0.9645,0.215,-0.053,0.0364,0.1687,0.0653,0.7214,0.6123,0.9715,0.0581,0.734,0.7258,1.1095,0.8684,0.4391,0.2566,-0.3734,0.5306,0.4977,1.1388,0.7373,0.908,0.666,-0.1063,0.6459,0.6049,0.9123,0.7984,0.7918,0.858,3,7,1.0
6711,0.0605,0.9762,0.0143,0.6296,0.3496,1.0596,0.3722,0.689,-0.0056,-0.1597,0.7699,-0.2604,-0.0945,0.6492,0.1163,0.1603,0.6032,0.341,1.1281,0.1352,0.1337,1.1148,0.211,-0.1194,-0.0355,0.5268,0.5329,0.7225,0.2994,0.9411,0.2466,0.4237,0.3797,-0.0989,0.2109,0.74,0.6915,0.775,0.6425,0.9535,1.1459,0.5973,0.8159,0.3757,0.8415,0.8486,0.4518,0.0471,0.6651,0.4682,5,6,1.0
7218,-0.1886,0.2918,0.07,-0.0586,0.6165,0.733,0.6863,0.2227,0.3574,0.696,0.4082,0.1849,0.2181,0.4552,-0.0585,0.9716,0.6229,1.0993,0.4553,0.9033,0.3753,0.4435,0.0503,0.1474,0.733,0.7221,-0.1542,0.6445,1.0234,0.3775,-0.0319,-0.0872,0.533,0.881,0.9114,0.2697,0.2785,0.7904,0.1125,0.2,-0.1739,0.5703,0.3887,0.3348,0.6418,0.0256,0.8882,0.9258,0.5482,0.8178,6,9,1.0
10994,0.7677,0.5503,0.8407,0.0042,0.1129,0.6794,0.4491,0.5792,0.9049,0.1951,0.1092,0.1834,0.8006,0.1317,0.4398,0.2081,-0.3144,0.6906,0.0984,0.7626,0.6709,-0.074,0.046,0.2922,0.1544,0.6155,0.3815,0.1717,0.9088,0.122,0.1301,0.7303,0.7132,0.3699,0.8738,1.0529,0.8857,0.3723,0.544,0.4379,0.4868,0.0277,0.9226,-0.1535,0.0553,0.4406,0.6347,0.9308,0.5231,0.2151,9,8,1.0
8983,0.1845,0.5748,0.649,-0.1117,-0.0536,0.4861,0.5502,1.1381,1.1448,0.2921,0.4941,0.1321,1.1302,0.7312,0.2584,0.2778,0.3806,0.3572,0.6161,-0.0519,0.7136,0.3329,0.4012,0.1305,1.3659,1.034,0.495,0.5644,0.1276,0.5557,1.0152,-0.0217,0.375,0.8119,1.1899,0.0263,0.9932,0.3584,0.3858,1.293,0.1362,0.9289,1.2451,0.9764,0.6417,0.4466,0.2231,0.4737,0.5976,1.2186,7,6,1.0
537,0.4574,0.6232,0.6096,0.551,0.5716,0.4261,0.3945,0.1328,0.8955,0.1547,0.3838,0.5782,0.7109,0.3061,0.2831,0.3168,0.5957,0.3155,0.4857,0.3003,0.5659,0.8048,0.7759,0.8199,1.0782,0.5146,0.8645,1.1866,0.458,0.0975,0.2192,0.5816,0.7735,0.6447,0.6027,0.6028,-0.0291,0.0459,0.8205,1.0049,0.7276,-0.0484,-0.073,0.4624,0.7029,0.0838,0.5016,0.7059,0.2413,0.4888,0,5,1.0
8007,0.2412,0.1613,0.2757,0.6245,0.8414,0.0573,0.8353,0.9944,0.6133,0.2245,0.0851,0.5377,0.3651,0.2376,0.7031,0.2494,0.5212,1.0248,0.1944,-0.027,0.1687,0.1053,-0.0126,0.6634,-0.1125,0.7414,0.1017,0.9507,0.524,0.8899,0.4423,0.4153,0.4277,0.3866,0.2752,0.208,0.8989,0.2639,0.4428,0.2302,0.0988,0.2954,0.0361,1.313,0.7339,0.2823,-0.2012,1.0106,0.2652,0.4645,6,5,1.0
9443,0.8442,0.7219,0.3257,0.5754,0.5604,0.9727,0.5166,0.4573,0.5291,0.9642,0.254,0.463,1.4261,0.1533,-0.2528,-0.0349,0.921,0.6762,1.1072,-0.2211,0.4443,0.5343,-0.0243,0.221,0.4753,0.4681,0.3253,-0.1539,0.4429,0.9006,0.5709,1.2236,0.1096,0.115,0.173,0.583,0.4815,0.9686,0.4995,1.2682,0.368,0.52,0.0202,0.3977,0.9518,-0.0121,1.0698,0.4487,1.1202,0.7253,7,5,1.0
5219,0.7689,0.0927,0.3577,0.5245,0.178,0.0015,0.5886,0.6786,0.5528,1.2461,0.8199,0.0381,1.2888,0.1129,0.9128,0.4908,0.6763,0.0884,1.3574,0.5584,0.8822,-0.0151,0.9025,0.1829,0.9637,0.0585,1.0422,0.026,0.0288,0.654,0.461,0.3223,0.3209,0.5366,1.037,0.2921,0.2239,-0.2794,0.6897,0.223,0.2477,0.3575,-0.043,0.1948,0.6931,0.2296,0.543,1.2123,0.4366,0.6076,4,9,1.0
484,0.4692,0.3671,0.3143,0.3009,0.5651,0.2329,0.5797,0.1879,0.7336,-0.3054,0.2051,0.2725,0.5961,0.3685,0.2967,0.3942,0.5626,-0.0184,0.3859,0.4918,0.725,0.8941,0.9402,0.9304,0.7791,0.5313,0.7387,0.9651,0.3017,0.2307,0.1544,0.6082,0.6191,0.6051,0.4738,0.4934,-0.11,-0.114,1.0035,0.9974,0.5341,0.0719,0.1383,0.4713,0.4947,0.5482,0.1369,0.7781,-0.0784,-0.1295,0,5,1.0
3182,1.1173,0.6408,1.1723,0.3337,0.4584,0.0032,0.0959,0.5943,0.7288,0.6397,0.4273,0.3561,0.9482,0.6523,0.2652,0.7344,0.9552,0.6431,0.7098,1.4316,0.0716,0.5923,0.8759,0.2965,0.6511,0.6109,0.6701,1.2043,0.9939,-0.2907,0.1094,0.5007,0.6991,0.9025,0.8749,0.5842,0.1112,0.539,0.1515,1.1702,0.6303,-0.0982,0.6022,0.3882,0.1682,0.2964,0.4811,-0.34,-0.1059,0.8786,2,5,1.0
4678,-0.2719,1.1467,0.3859,0.8345,0.4014,0.3284,0.5764,0.9732,1.1169,0.6108,0.8701,0.5998,0.297,0.475,0.6279,1.3289,-0.2513,1.1733,0.6645,0.4515,0.8712,0.6781,0.4969,-0.1577,0.0781,0.0658,0.5816,0.9976,0.2133,0.4986,-0.151,1.0494,0.3745,0.2978,0.5442,0.1863,0.9528,0.6245,-0.0614,0.3481,0.3554,0.8056,0.5876,0.3685,0.2298,-0.1058,0.3897,-0.2751,0.3808,-0.2338,3,5,1.0
7893,0.3784,0.1782,-0.1461,0.4269,0.824,0.4662,-0.0881,1.0153,0.1539,0.5034,0.0648,0.0439,0.2624,0.0695,0.9279,-0.3981,0.6631,0.5982,0.1633,0.2342,0.1428,0.1565,0.2076,0.4674,0.1453,0.7945,-0.1071,0.9396,0.9998,0.7762,0.3276,0.302,0.2179,0.7843,0.1822,0.2228,1.2108,0.7663,0.3092,0.1468,0.1788,0.2235,-0.0059,0.7868,0.2764,0.5761,0.2218,0.4095,0.4821,0.4133,6,5,1.0
7427,0.2044,0.5382,0.0743,0.2038,0.4981,0.3678,0.9206,-0.0142,0.1578,0.268,0.6175,-0.4403,0.4455,-0.1104,0.231,0.3836,0.7484,0.7403,0.0922,1.1033,0.7284,0.105,0.2147,0.7311,0.9962,0.4035,0.1584,0.6499,0.7041,0.501,0.616,-0.3762,0.9718,0.3604,0.8954,-0.0544,0.4172,0.5355,0.1348,0.4156,-0.1049,0.8027,0.834,0.5948,0.546,0.2364,0.7003,0.8575,0.7984,0.3587,6,9,1.0
9563,0.5987,0.3037,0.0426,0.8096,0.3684,0.7673,0.5554,0.1558,0.8431,0.974,-0.3196,0.6589,0.7098,0.1164,-0.2171,0.2195,0.9163,0.4962,1.053,-0.282,0.8504,0.9112,0.661,0.0359,-0.0094,0.7987,0.5986,0.3552,0.6141,1.002,0.5543,0.9528,-0.4928,0.026,0.284,1.0499,0.4676,0.2652,0.5758,0.9196,0.7902,0.7181,-0.0337,0.2092,1.0634,-0.0395,1.1854,0.1919,0.8771,0.6059,7,5,1.0
4422,1.2622,0.9149,0.8486,-0.0278,0.1967,0.8403,0.9658,0.9467,0.5872,0.9208,0.2387,0.62,0.6979,-0.0321,0.5039,0.7872,-0.2028,0.0391,0.3159,0.3234,0.5312,0.5072,0.5137,0.3955,0.0983,0.8791,0.8976,0.7629,0.0967,0.6339,0.6666,0.3309,0.0894,0.8694,0.8416,0.3897,0.6589,0.921,0.7173,0.7092,0.4713,0.0993,0.2987,-0.1087,0.1892,0.6619,0.9719,0.6339,0.9519,0.6438,3,9,1.0
5276,0.7036,0.6669,0.4405,0.7006,0.4264,0.0299,0.2945,0.4156,0.4273,0.7765,0.4678,0.1541,0.7702,0.6633,1.1002,0.1223,0.444,0.2817,0.7672,-0.0501,0.9702,0.0254,1.0696,0.4058,0.7336,-0.1034,0.8669,-0.0989,0.0204,0.8057,0.8429,0.3986,0.5442,0.3457,1.0972,0.3919,0.5198,0.4496,0.4152,0.7471,0.1081,0.7487,-0.0126,0.0051,0.7238,0.2117,0.8401,1.1977,1.0216,0.3187,4,9,1.0
7782,1.0887,-0.1708,0.9357,0.4076,0.073,0.4215,0.2941,1.1268,0.0463,0.768,0.4119,0.6148,0.4439,0.5345,0.3787,0.2504,0.5077,0.7758,0.2508,0.8745,0.6388,0.1933,0.5707,1.0019,0.264,-0.0335,1.0865,0.3131,0.8251,1.3099,0.7422,0.603,0.036,0.3845,0.0747,0.711,0.9332,0.767,0.5809,0.6679,1.1796,0.5097,0.1514,1.0771,1.1375,0.3885,0.6132,0.6039,0.9348,-0.0816,6,6,1.0
8790,-0.0139,0.5134,0.629,0.6877,-0.1109,0.4624,0.6661,0.8453,0.6484,0.1257,0.7748,0.23,0.653,0.801,0.2523,0.5939,0.5401,-0.0782,0.4006,0.4784,0.4472,-0.1032,-0.1724,0.5548,0.9281,0.7833,0.6058,0.2902,0.2176,0.5129,0.9817,-0.1092,0.2934,0.8118,0.8191,0.0539,1.0047,0.3388,0.0485,1.1916,0.3969,0.6072,1.2699,0.3932,1.0161,0.6727,0.3187,0.9259,0.4859,0.8078,7,6,1.0
5329,0.4009,0.6012,0.3309,0.8028,0.7985,-0.05,0.2504,0.2828,0.5928,0.8807,0.4694,0.3797,0.9428,-0.4458,0.8846,0.2865,0.7509,0.2349,0.9643,0.567,0.8325,0.8298,0.8006,0.5614,1.4127,0.2874,0.4365,-0.2175,0.2379,1.1598,0.2992,0.2465,0.3612,0.8314,1.3571,0.3132,0.6232,-0.0431,1.0881,0.32,0.3606,0.5117,-0.1545,-0.193,0.8151,0.3684,0.071,1.0989,0.5574,0.749,4,9,1.0
4231,0.8458,0.7968,1.4143,-0.3581,-0.0058,0.8586,0.4316,0.3461,1.0008,0.9854,0.0563,1.076,0.68,-0.3989,0.5197,0.718,-0.1633,0.1536,0.0045,0.492,0.9083,0.9912,0.3951,0.5363,0.3401,0.3667,1.2492,0.536,-0.2551,0.9925,0.7029,0.1554,0.0659,0.6714,0.9852,0.3256,0.2201,0.7463,0.8289,1.2062,0.5507,0.1532,0.0625,0.2742,0.3606,1.2464,1.2067,0.4498,0.961,0.7054,3,9,1.0
10233,0.1578,-0.3404,0.2645,0.9126,0.7262,1.1263,0.8276,0.0669,0.1912,0.1741,0.2172,0.7616,0.2927,0.3735,0.5549,0.7905,1.1015,0.6423,0.6002,0.1409,0.0636,0.9804,0.9973,0.9848,0.8682,1.0979,0.5943,0.151,0.7888,0.2877,0.0214,0.3335,0.4667,-0.0934,0.4147,0.9477,0.3357,0.4813,0.1241,0.6373,0.2192,0.639,0.0487,0.1472,0.3953,0.2764,0.694,0.6996,0.5206,0.4361,8,9,1.0
10548,0.3561,0.515,0.8201,0.5932,0.3911,0.6262,0.2515,0.7453,0.423,0.8737,0.2445,-0.2838,0.2585,0.7826,0.1796,0.2409,0.7751,0.2391,1.4015,0.8829,-0.1835,-0.0548,1.2666,-0.0215,0.6213,0.82,0.7554,0.3985,0.3289,0.7716,0.2908,0.4221,0.0606,0.278,1.0871,1.195,0.2046,0.5224,1.2093,-0.0722,0.5186,0.6462,-0.2633,0.216,0.5603,0.197,-0.5761,0.6407,1.2196,0.6177,8,8,1.0
3700,0.2265,-0.2265,0.6169,0.2365,0.5175,1.0702,0.5715,0.6871,0.471,0.3392,0.6696,0.4071,0.4639,0.6529,0.128,0.3158,-0.0342,0.6246,0.3431,0.3561,-0.1708,0.054,0.296,0.6807,0.5949,1.0949,0.3918,0.4749,0.5426,0.9619,0.0181,0.3961,0.2884,0.8038,1.0707,0.5863,0.0695,0.6306,0.8054,0.3213,0.1743,0.4661,0.6094,0.0288,0.7002,0.0378,-0.1263,0.9058,0.6723,0.8139,3,0,1.0
6360,0.2714,0.2943,0.7067,0.2749,0.1769,0.5098,0.3458,0.9759,0.5878,1.05,0.5411,0.184,0.8179,0.8417,0.4444,0.6599,-0.287,-0.1825,0.6112,-0.1149,0.94,0.3401,0.5382,0.6167,-0.2284,-0.0457,0.0006,0.7329,0.2031,0.6868,-0.1508,0.4277,0.5555,0.3404,-0.358,0.1733,0.4711,0.122,0.1137,0.9279,0.6916,0.0409,0.1732,0.0173,0.3984,0.5241,0.5306,-0.2102,0.6672,0.2342,4,7,1.0
9627,1.2268,0.6489,0.2345,0.5129,0.5684,0.5077,0.8483,0.3797,1.0566,1.0089,-0.1613,0.3505,1.0604,0.2382,0.1799,0.0088,0.8582,0.886,0.6871,-0.113,0.5379,0.5882,0.362,0.4397,0.7726,0.2679,0.7635,0.0899,0.2015,0.7227,0.5227,0.8561,-0.0383,0.892,-0.2775,0.6781,0.0059,0.1783,0.7058,0.9325,0.5328,0.669,0.1369,0.1964,0.706,0.3165,0.766,0.8877,0.8828,0.4974,7,5,1.0
8018,0.3898,0.5145,-0.0827,0.4967,0.8433,0.0998,0.2079,0.5145,0.01,0.5716,-0.2129,-0.117,0.3292,-0.2058,0.7155,0.2162,0.3379,0.893,0.262,0.0537,-0.1014,0.1819,0.9903,0.922,-0.1991,0.7558,0.1967,0.5678,0.5365,0.8696,0.3956,0.1638,0.1318,0.2885,0.5647,0.184,0.8739,0.3011,0.0762,0.3103,0.0179,0.3175,0.2021,0.9407,0.5723,0.6375,0.2781,0.8165,0.5546,0.8906,6,5,1.0
2590,0.5978,0.2947,0.4654,0.9668,0.1621,0.5006,0.0962,0.6584,1.1165,1.1493,0.4052,0.6005,0.9226,0.2688,0.1478,1.2389,-0.1545,0.2464,0.2261,0.1034,0.4855,0.5973,0.2295,0.9075,0.2104,0.7063,0.3853,1.098,0.4514,0.6697,0.4315,0.2434,0.5009,0.7188,0.4741,0.4184,0.1041,1.0722,0.1273,0.725,0.1143,0.3216,0.4313,0.2563,0.1124,0.5853,0.433,1.1339,0.5275,1.1748,2,8,1.0
8330,0.3699,0.7682,0.6672,0.7814,0.2655,0.6155,0.1652,0.873,0.1257,-0.0776,0.6296,0.7164,0.3985,0.6891,0.8374,1.1209,0.1608,0.4647,0.6289,0.9282,0.9345,0.821,0.1069,1.1574,0.5454,0.5914,0.0494,0.9231,0.7255,0.0743,0.3442,0.6057,0.4227,1.0474,0.6494,0.8811,0.135,0.2498,0.4091,0.8419,0.3172,0.1354,-0.1523,0.3227,0.3976,0.1364,0.3921,-0.0323,0.2934,0.7646,6,8,1.0
3648,0.6317,1.192,0.6588,1.2912,0.4536,0.9164,0.5986,0.4271,0.8043,0.2483,0.8297,0.933,-0.255,0.4342,0.4203,0.6094,0.5443,0.262,0.2905,0.7882,0.7644,0.6413,0.9561,0.5571,0.0512,0.297,0.5204,-0.3259,1.0575,-0.0211,0.5256,0.1404,0.5142,0.2316,-0.2964,1.0309,0.6688,0.3401,0.7235,0.3589,0.773,0.1585,0.6187,-0.0639,0.676,1.0464,1.0802,0.3548,-0.2613,0.0209,2,9,1.0
7868,0.3385,0.3165,-0.0307,0.5921,0.7898,0.314,0.1169,0.6122,0.2554,0.7276,0.1148,-0.1737,0.4369,-0.3344,1.0958,0.1642,0.4354,0.8877,0.4704,0.0449,0.2607,-0.002,0.4395,0.7028,0.2975,0.9478,0.1769,0.6189,0.7393,0.8008,0.58,0.5708,0.4619,0.1505,0.7761,0.1296,0.691,0.4821,0.5758,0.1354,0.1098,0.7619,0.4256,1.126,0.3067,0.5667,0.5661,1.3704,0.2927,0.8126,6,5,1.0
2903,0.4174,0.8316,0.1134,0.7449,0.5724,0.8075,0.6332,1.2311,0.4324,0.2597,-0.4148,0.3767,0.2904,0.1858,1.0433,-0.1574,0.6442,0.7707,0.7584,0.7329,1.1267,0.1446,0.8571,0.0912,0.9965,0.4532,0.3991,0.9855,0.7962,0.3987,0.451,0.2275,0.1956,0.372,0.5436,0.6125,0.6725,0.8909,0.9239,0.3426,0.8776,0.6793,-0.3036,1.133,1.3465,0.5735,0.2372,0.0004,0.8443,0.5248,2,7,1.0
2458,0.2912,0.8886,-0.1255,0.3584,0.0751,0.3946,0.9872,1.0818,0.9324,0.3158,0.7579,0.855,0.0054,0.7698,1.0854,0.4238,0.4691,-0.0785,0.7362,0.671,0.5487,-0.061,0.7396,0.2116,-0.062,0.9494,0.9032,0.8993,0.7031,0.767,-0.1266,0.6974,0.9537,0.7929,0.8352,0.5767,0.0616,0.8858,0.9611,0.5394,0.3754,0.7999,0.5981,0.3825,0.2177,0.769,0.6405,0.6899,0.7672,1.1292,1,7,1.0
1558,0.2921,0.4767,0.272,0.7152,0.3306,0.6729,0.1745,0.5641,0.1544,-0.0533,0.7542,-0.1089,1.467,0.4906,0.4282,0.6412,-0.1986,1.1217,0.8533,0.0385,0.0244,0.2535,0.2965,0.1927,0.0664,-0.1163,0.5157,0.5458,0.3967,1.2427,0.986,1.1952,1.0114,0.3506,0.1516,1.1278,0.518,0.7752,0.6091,0.3353,0.203,0.2563,0.3449,1.0483,-0.1003,-0.2262,0.9022,0.0749,0.3583,0.3765,1,6,1.0
3322,0.0623,0.3367,-0.1029,-0.1304,0.73,0.5594,0.8928,0.2239,0.5957,0.4827,-0.016,0.2083,0.0405,0.5597,0.3717,1.0221,1.2238,0.699,0.6767,0.1833,0.6066,0.9837,0.1948,-0.0075,0.8692,0.598,0.5749,0.9881,0.0035,0.3418,0.9006,0.7834,0.6752,0.2385,0.9562,0.727,0.2457,0.8505,0.9907,0.3544,0.8464,0.8868,0.1611,0.1204,0.6607,0.2208,0.596,-0.0445,0.1031,0.4731,2,6,1.0
3440,0.2814,0.6522,0.4389,0.8269,0.6613,0.592,0.1697,0.3105,0.5938,0.125,1.0197,0.8532,0.1313,0.5439,-0.0266,0.2946,0.4972,0.384,-0.1381,0.5744,0.4187,1.0423,0.7638,0.5746,0.482,0.5171,0.381,0.2396,0.8814,0.1856,0.676,0.0275,0.7151,0.2672,0.1914,0.6536,0.7427,0.8905,0.4972,0.1128,1.2505,-0.5257,0.7338,0.3257,0.6294,0.7512,0.881,0.2642,0.2493,0.3054,2,9,1.0
10400,0.9065,0.38,1.1969,0.503,0.6786,0.5711,0.8936,0.3774,0.0064,1.058,0.2216,-0.1007,0.5055,0.3809,0.0376,0.4898,1.0069,-0.0461,0.8981,0.7463,0.8242,0.0195,0.8923,0.4831,-0.133,1.0836,0.9355,1.0322,0.5434,0.847,-0.229,-0.1568,0.2051,0.3268,0.8325,0.7059,0.3428,0.6784,1.2018,0.0969,0.6281,1.063,-0.093,0.3448,0.8624,0.372,0.0718,0.5964,0.7204,0.8421,8,8,1.0
8786,-0.1768,0.7278,0.8208,0.3355,0.1594,0.343,0.5384,0.6113,0.9788,0.0096,1.02,-0.1905,0.8198,0.8385,0.2077,0.2898,-0.1019,-0.238,0.4249,0.3416,0.7062,-0.0832,0.4383,0.6698,1.0596,0.963,0.8898,0.3707,0.5353,0.1632,0.6182,0.489,0.1777,0.7972,1.0399,0.4253,0.4762,0.4413,0.2616,1.0327,0.3372,0.6556,0.8647,0.5175,0.4154,0.6079,0.32,0.4213,0.3398,0.6879,7,6,1.0
8981,0.2021,0.4345,0.8257,0.3135,-0.1535,0.4584,0.8666,0.6416,0.6488,0.5364,0.4223,0.1182,0.9678,0.9043,0.4559,0.2809,0.1883,0.6171,0.5697,0.1482,0.8148,-0.136,0.4746,0.5915,1.0317,1.2295,0.4652,0.6275,0.4724,0.4247,0.7053,0.3441,0.1732,0.9558,1.0009,0.2587,0.7694,0.2227,0.3237,0.9712,0.535,1.0682,0.9936,1.0878,0.1773,0.5499,-0.1218,0.8433,0.3821,0.7358,7,6,1.0
6710,-0.2487,1.084,0.613,0.5026,0.458,0.974,0.5527,0.6186,0.1488,-0.0162,0.8127,0.0925,-0.2587,0.6401,0.1829,0.4041,0.6265,0.883,0.7396,0.0651,0.2647,0.6934,0.2042,-0.0663,0.2758,0.2326,0.0724,0.6132,0.2011,0.964,0.3236,0.1301,0.5192,0.5394,0.2453,0.7613,0.6648,0.7764,1.2011,1.1376,0.7458,-0.021,0.7649,0.3996,0.4478,0.4599,0.0171,-0.0065,0.7408,0.8959,5,6,1.0
8995,0.0877,0.6325,0.8393,0.1434,-0.1165,0.8449,0.587,1.1932,1.0408,0.2188,0.6939,0.4112,0.8222,1.0202,0.3399,0.2924,0.2218,0.3881,1.1777,0.2744,0.9185,-0.0935,0.112,0.7597,0.9001,0.8713,0.5911,0.268,-0.0807,0.178,1.0713,0.0046,0.4854,1.4714,0.6922,0.6901,0.7729,-0.2105,0.393,0.8033,0.1193,0.8105,1.0032,0.7227,1.0872,0.3307,-0.1096,0.8086,0.0265,1.01,7,6,1.0
1531,0.7345,0.2281,0.6025,0.8292,0.112,0.7409,0.4749,0.3188,0.7606,0.7521,0.6583,0.2836,0.8042,0.7645,-0.266,0.7196,0.786,0.0194,0.3573,0.9992,0.9905,0.9537,0.7051,0.6631,0.5983,0.8999,0.5941,0.6011,0.0425,0.5212,0.7083,0.9176,0.7457,0.6274,-0.0081,0.3284,0.325,0.7887,0.7273,-0.3162,1.1725,0.719,0.4894,-0.1484,0.9275,1.1672,0.0627,0.5444,0.2894,-0.2284,1,8,1.0
1874,0.0298,0.296,0.0105,0.8252,0.5799,0.5815,-0.0382,0.5646,0.4141,0.6508,0.7652,0.0183,0.9226,0.2476,0.6468,0.3522,-0.0418,0.9498,0.6255,0.184,0.3582,0.1758,0.5786,0.1057,0.2787,0.1109,1.0349,1.201,0.6982,0.6806,0.8226,1.0053,1.4046,0.3397,0.5244,0.9861,0.6789,0.3231,0.5168,0.7875,0.5014,0.726,0.3016,0.3618,0.0884,-0.1303,0.5612,-0.2079,-0.1938,0.75,1,6,1.0
763,-0.0294,0.5733,-0.0439,1.1554,0.5669,0.0873,0.5492,0.6753,0.7802,0.874,0.7352,0.1287,1.0963,1.0615,-0.0054,0.8081,0.2179,0.0437,0.5069,0.6647,0.9946,0.9909,0.6662,1.2978,0.2273,0.0851,0.0771,0.3083,0.6692,0.2796,0.9827,0.864,0.3352,0.3385,0.4357,0.4776,0.7319,0.4628,0.4911,0.9567,0.5268,0.6007,0.3103,0.0908,0.5652,0.3157,0.1367,0.9188,1.0706,0.2863,0,8,1.0
4361,0.3738,0.98,0.9195,-0.0813,0.1363,0.7359,0.8118,0.4032,0.4871,0.6147,0.0501,0.9679,0.7099,-0.1547,0.2753,0.4025,0.2067,0.0902,0.0044,0.347,0.495,0.7041,0.1165,0.4207,0.1021,0.9763,1.1458,0.8728,0.1488,0.6191,1.0517,0.1035,0.162,0.729,0.9695,0.4354,0.3996,1.2769,0.9603,0.7654,0.8533,-0.1676,0.8527,0.4387,0.2165,0.7121,0.8407,0.271,1.0564,0.9856,3,9,1.0
9541,0.685,0.5004,-0.0995,0.4016,0.5846,0.7009,0.9206,-0.0456,0.6869,1.3301,0.1457,0.7529,0.978,0.5895,0.2681,-0.1007,1.0734,0.5128,0.8852,0.4295,1.0997,1.1454,0.7554,0.0028,0.2147,0.5556,0.6708,0.1535,0.7027,1.3403,0.3361,0.6468,-0.0742,0.1413,0.2876,0.2583,0.3957,0.652,0.715,0.7643,0.6048,0.5681,0.1771,0.1243,0.944,0.5377,1.0238,0.4423,1.0654,0.8699,7,5,1.0
494,0.5737,0.2358,0.5667,0.4744,0.5385,0.3395,0.0573,0.1375,0.5057,0.0822,0.3722,0.0928,0.9006,0.7746,-0.0484,-0.1264,0.7113,0.4045,0.7811,0.7216,1.0139,0.9362,0.6589,0.7498,0.9031,0.337,1.1681,0.8466,0.5384,0.2664,0.1753,0.3267,0.4452,0.1492,0.5162,0.5435,0.0738,0.3897,0.6917,0.8809,0.8478,0.788,0.0037,0.4051,0.625,0.2108,0.1227,1.0404,0.0036,0.1931,0,5,1.0
3426,0.3464,0.9308,0.14,0.8433,0.768,1.0799,0.44,0.544,0.2722,-0.1393,1.1431,0.7396,-0.3453,0.2593,0.0264,0.2038,0.1451,0.2325,0.3395,0.7316,0.3919,1.0781,1.0524,0.351,0.4259,0.9272,0.5345,0.4809,0.8628,0.6286,0.2437,-0.2327,0.8179,0.0865,0.4608,0.941,0.5511,0.5804,0.9214,0.1065,0.905,0.3934,0.4306,0.6994,0.7157,0.7569,0.7935,0.655,0.0953,0.0494,2,9,1.0
2523,0.2859,0.6769,-0.165,0.2142,-0.0982,0.8302,0.9319,0.8679,0.3747,0.6812,0.7599,0.4097,-0.0101,0.3956,0.6929,0.3589,0.2944,0.026,0.5791,0.0975,0.8553,0.3288,0.5359,0.477,0.156,0.7533,0.6055,0.6108,0.7594,0.8682,-0.0256,1.0309,0.5907,1.1775,0.8854,0.7833,0.4543,1.0227,0.7668,1.026,1.0218,0.8069,0.851,0.3804,0.4499,0.7657,-0.0449,0.9578,0.6828,0.9461,1,7,1.0
8516,0.7165,0.1738,0.9545,0.3915,0.6008,0.4589,0.5754,1.1713,1.0286,0.9419,-0.172,0.9973,0.3464,1.0236,0.2034,1.0687,0.3171,0.8556,0.4725,0.9611,0.2058,0.9056,-0.1188,0.4321,0.0743,0.785,0.214,0.0594,1.1057,0.4115,0.3788,0.65,0.2092,0.1668,0.6334,0.7344,0.4674,0.8066,0.4398,0.5861,-0.1229,0.9156,0.875,0.8314,0.5587,0.9452,0.8994,-0.2478,0.5149,0.4783,6,7,1.0
