,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,label,gmm_id,weights
4923,0.7937,0.6135,0.2032,1.0648,1.1683,0.272,0.5755,0.574,0.3724,0.0861,-0.1089,0.087,0.531,1.1144,-0.0851,0.4893,0.3912,-0.2823,0.5185,0.6716,0.4664,0.2339,0.1821,0.6832,-0.0251,0.2842,0.2853,0.7822,0.0633,0.0401,0.0396,0.8006,-0.1989,0.9183,0.9009,0.127,0.4353,0.7313,0.3696,-0.0941,0.6223,0.0496,0.7103,-0.0758,0.0179,0.5171,0.0474,1.1092,-0.0166,1.2553,3,2,1.0
202,0.6552,0.6274,0.5496,0.1523,0.5344,-0.3375,1.2011,1.3969,0.1085,0.8893,0.775,0.4714,0.4718,1.0567,0.1951,0.4961,1.0029,1.0312,0.4006,-0.1965,0.4909,0.791,-0.1469,-0.3659,0.8135,1.0467,0.9299,0.474,0.2049,0.1947,0.8045,1.0398,1.2302,0.4585,0.6081,0.1805,1.3616,0.6732,0.8784,0.6025,0.4383,0.0315,0.921,0.743,0.652,0.9364,0.92,0.699,0.7496,0.9188,0,1,1.0
10967,0.5622,-0.0801,0.8423,1.2088,0.33,0.8466,0.2429,0.7818,0.7338,0.1811,0.4679,0.4209,-0.0069,0.6066,0.6334,-0.0461,-0.1841,0.4239,0.6137,1.0631,0.0625,0.4224,0.8866,1.1539,0.5987,0.585,0.5102,0.3982,0.0508,0.646,0.0772,0.7797,0.2552,0.5502,0.2927,0.0814,0.8535,0.8046,0.9002,0.8515,0.5057,0.6776,0.9975,0.968,0.3153,0.5874,0.4731,0.0281,-0.0413,0.1495,9,3,1.0
9549,0.1222,0.3039,0.9978,0.1609,0.1833,0.3509,0.7492,0.1599,0.7336,0.4838,0.5811,0.1979,0.4901,0.7822,-0.1754,0.9254,0.3613,0.1105,-0.2215,0.069,0.6079,0.5057,0.1863,0.6543,0.486,0.8709,0.5673,0.626,0.5833,0.6305,0.6829,0.3305,0.5557,0.3005,0.5401,0.5771,1.12,-0.0377,-0.2681,1.0521,0.8141,0.2701,0.5388,0.356,0.8395,0.3668,0.4837,-0.1735,-0.0393,-0.0434,8,4,1.0
11480,1.0945,0.2247,-0.2778,-0.0832,0.5576,0.4949,-0.376,0.9847,0.6532,-0.295,0.1111,0.9389,0.0946,0.6671,0.4251,0.8734,0.1973,0.0613,0.5591,0.2749,0.6535,0.3347,0.8341,0.0901,0.7523,0.067,0.7157,0.6839,0.6393,1.5185,0.1706,0.4898,-0.3044,0.2247,0.5412,0.7747,0.6182,0.06,0.5036,0.2726,0.5157,0.0375,0.3832,0.8146,-0.1649,0.5971,0.6492,0.4523,0.0419,0.7635,9,1,1.0
5869,0.6405,0.7631,0.3361,0.1872,0.2853,0.0785,0.3592,0.8685,0.2035,0.844,1.0195,-0.0836,0.8923,0.3917,0.168,0.3334,1.1688,0.7537,0.0787,0.6763,0.9282,0.3507,0.1228,0.599,0.1866,-0.0604,0.0758,0.8665,-0.1462,1.0645,0.4601,0.1246,0.2873,0.0804,0.4022,1.0162,0.7449,0.3942,0.4662,0.3313,0.8644,-0.0205,0.1685,0.4905,0.5643,0.3757,0.3665,0.3895,0.4825,0.8815,4,3,1.0
3255,-0.0512,0.6795,0.0427,0.0179,0.9084,0.7398,0.8293,0.268,0.7714,-0.3772,1.0205,0.2356,0.9506,1.307,0.2346,0.1165,0.3253,0.9621,0.9949,0.4925,1.001,0.3551,0.7055,0.6381,0.2282,0.4784,0.7094,-0.4451,0.2156,-0.2033,0.6499,0.019,0.2517,0.7379,0.5288,-0.0474,0.415,0.2303,0.8137,0.6057,0.4606,0.1498,0.341,0.7292,0.997,0.2819,0.7288,0.5632,0.5525,0.8005,2,4,1.0
6278,0.6139,0.6759,0.8375,0.6398,0.4166,0.098,0.5703,0.4097,0.5633,0.4148,0.0961,0.0964,0.2411,-0.3674,0.7248,1.1032,0.9754,0.2837,0.5426,0.4921,1.1197,-0.1051,1.0507,0.8352,0.8519,0.5865,0.892,0.5621,1.2063,0.968,0.97,0.0498,0.2049,0.2727,0.9188,0.3192,0.4747,0.0352,0.5442,1.014,0.8028,0.8437,0.3607,0.3404,-0.0814,1.0319,0.6703,0.4479,0.7051,-0.1477,4,2,1.0
1078,0.3547,0.4211,0.1191,0.1748,0.7087,0.815,0.1389,0.5198,0.7333,0.701,0.0126,0.5549,-0.1996,0.2935,0.9069,0.5747,0.3128,0.1332,0.3581,0.9546,0.6522,0.2967,0.4696,0.4318,0.655,0.3933,0.3982,0.568,0.1764,0.6954,0.8059,0.0212,0.1399,0.711,0.29,0.5672,0.4784,0.6778,0.2173,0.5851,-0.1133,1.0414,1.1241,0.485,0.4953,0.0923,0.745,0.5809,0.2876,0.3009,1,2,1.0
1877,0.2687,0.213,0.2413,-0.1076,-0.4212,0.8549,0.7304,0.8432,0.7703,0.1233,0.8732,0.8216,1.0925,-0.162,0.4344,0.9535,0.4078,0.3789,-0.0802,0.0381,0.6086,0.0704,0.5639,0.2559,0.9355,-0.0,0.2484,0.3307,0.6907,0.0645,0.8375,-0.2318,-0.14,-0.0444,0.2522,0.6599,0.8388,0.0131,0.8293,-0.2566,0.0587,0.1073,0.4657,0.9434,0.4386,1.0834,0.5994,0.6586,0.9301,0.6757,1,0,1.0
2704,0.5602,0.3518,0.8854,0.1675,0.8678,0.6895,0.1165,0.3357,0.4346,0.6281,-0.1644,0.4941,0.5179,0.3581,0.2245,0.152,0.1101,0.4967,-0.2038,0.5076,1.1933,0.6515,1.0171,0.9493,-0.0421,0.5621,0.1708,0.1585,0.0272,0.2466,0.0287,0.547,0.4954,0.7676,0.4639,0.4848,0.2698,0.36,0.1765,1.1746,0.4513,0.1371,0.4988,0.3567,-0.1171,0.1515,0.4618,0.182,0.6759,0.0858,2,2,1.0
4532,0.1596,0.0158,0.7453,0.1005,0.4098,1.0449,0.6603,1.1559,0.8858,-0.4798,0.6626,0.4671,0.7392,0.6841,0.2017,0.673,0.2694,0.9951,0.3386,0.3192,0.2488,0.5543,0.612,0.5795,0.4943,0.9847,-0.2041,0.4691,0.5431,0.8488,-0.2682,0.7132,0.4337,0.9222,0.3734,0.5891,0.3149,0.3463,0.6783,0.1247,0.3699,0.2076,0.6262,0.635,0.2853,0.011,0.0817,0.8971,0.3578,1.0248,3,0,1.0
11525,1.1938,0.3969,-0.1079,0.2085,0.4431,0.2948,0.003,0.9245,0.8184,0.2513,0.3744,0.9329,0.4297,0.6072,0.5087,0.6617,0.1207,-0.0682,0.2462,0.923,0.5399,0.3146,1.3474,0.4149,0.8163,0.3146,1.1397,1.0718,0.2814,1.0399,0.1246,0.9488,0.2245,0.5875,0.9539,0.8578,0.7772,-0.4683,0.5263,1.0835,0.3893,0.5562,0.9149,0.9549,0.0154,1.5392,0.6569,0.4089,0.6417,0.4531,9,1,1.0
6225,0.4379,0.5491,0.7986,0.3716,0.1227,0.0934,0.587,0.6969,0.1229,0.241,0.5212,0.1864,0.4413,0.4052,0.4847,1.2852,0.5959,-0.0014,0.4086,0.8079,1.007,0.3352,0.6307,0.5863,0.9761,0.4535,1.2195,0.5547,0.6998,1.0353,0.41,-0.2465,0.0277,0.3257,0.8277,-0.1993,0.4889,0.0504,0.5953,0.5888,0.2025,0.5201,0.0859,0.3931,0.1472,0.6955,0.9318,0.5299,0.0329,0.0818,4,2,1.0
4716,1.0995,0.2867,0.1717,0.8889,0.943,0.1816,0.9202,0.8778,0.7847,0.1947,-0.0495,0.551,0.7196,0.3964,0.0037,0.8098,0.7743,0.0949,0.7458,0.5245,0.0477,0.1623,0.1046,1.1455,0.6218,0.2173,0.9003,0.9568,0.5282,0.4576,0.39,0.3327,0.2642,1.0721,1.0364,0.0426,0.4937,0.1868,0.1922,-0.2575,0.8738,0.2715,0.5689,0.2083,-0.1608,0.5412,-0.1588,1.0464,0.5467,0.8375,3,2,1.0
2970,0.8481,0.3956,0.5238,0.9874,0.3869,0.3311,0.2518,0.7276,0.4481,0.4943,0.8028,0.7634,0.0932,0.0269,0.0702,0.6185,0.6342,0.1365,1.0197,1.0339,0.5334,0.7556,0.5347,0.0868,0.6083,0.4956,0.5387,0.8047,0.6511,0.8794,0.7927,0.4148,0.9878,0.9122,0.2758,0.2398,0.5492,0.7033,0.2982,1.6955,0.0129,0.9291,0.9597,0.3838,0.503,0.0404,0.2418,1.4075,0.3296,0.2794,2,1,1.0
5250,0.4303,0.173,0.0485,0.9743,0.9992,0.8122,0.9636,0.5484,0.5388,0.9957,0.4269,-0.0948,0.6659,0.4455,0.2464,1.1057,0.8441,0.7418,-0.1548,0.8744,0.7156,0.1404,0.6016,0.9461,1.0659,0.0359,0.4366,0.6547,1.0552,0.6834,0.2263,0.1658,0.1236,0.1349,0.6176,0.1753,-0.0122,0.3266,0.8311,0.7935,0.5478,0.802,0.279,0.8579,0.0351,0.14,0.7723,0.016,-0.005,1.1215,4,4,1.0
8573,0.8693,0.0821,0.4324,0.7712,0.6645,0.4632,0.9393,1.0045,0.8318,0.9819,0.1821,0.6077,0.8128,0.9001,0.4766,0.8147,1.1204,-0.2098,-0.1467,-0.1908,0.3451,0.2377,0.3007,0.8576,0.436,0.4433,0.6204,0.535,0.6424,0.0899,0.6018,0.0013,0.2868,0.7213,0.3272,0.1022,0.0722,0.5207,0.6493,0.138,0.2349,0.5334,0.4315,-0.0,0.637,0.1223,0.2466,0.6023,0.8623,0.5908,7,2,1.0
9190,-0.0411,0.7713,0.9253,0.0723,0.3755,-0.0588,0.2072,0.4008,0.1147,0.5711,0.7387,0.1276,0.7015,0.3656,0.7095,-0.0642,0.4927,0.8254,0.5371,0.8948,0.7948,0.8152,0.3012,0.0545,0.4123,0.5378,0.0283,1.0628,0.4109,0.5129,0.5661,0.5611,0.83,0.6391,0.6822,-0.0549,0.6287,0.9195,0.4467,-0.3453,-0.0192,0.2953,0.7647,0.4244,0.1116,0.9662,0.261,0.2831,1.016,0.597,7,4,1.0
2310,0.3723,0.712,1.1375,0.5067,0.3295,1.0589,0.4112,0.5722,1.2736,0.4646,0.2178,0.6135,-0.1334,0.4749,1.3303,0.0012,0.4838,0.8102,0.814,0.9818,0.7062,0.186,0.4268,0.5226,1.0318,0.3041,0.386,0.2522,1.0081,0.8101,0.2807,0.8811,1.2422,0.1789,0.568,1.1586,0.615,0.7825,0.1855,0.5388,0.1662,0.6238,0.2879,0.6711,0.26,0.7458,1.0224,0.4113,0.4991,0.6639,2,0,1.0
1378,0.3321,0.0483,0.5565,0.9275,0.1954,0.1946,0.8896,0.3098,0.3473,0.4354,1.29,0.5287,0.5843,0.6868,0.3789,0.9068,0.2263,0.1059,0.7279,0.3515,0.333,0.7188,1.2074,-0.0804,0.886,-0.0505,0.7951,0.2588,1.2537,0.2236,1.0472,0.0124,0.5959,0.7596,0.9948,0.7863,1.1408,0.1744,0.6417,0.9394,0.829,0.7779,0.2459,1.5806,0.682,0.2127,0.1392,1.7768,0.5738,0.0639,1,3,1.0
891,1.259,0.9932,0.6058,0.3224,0.9023,0.5259,-0.0315,0.1738,0.4926,0.5538,0.8081,0.5059,0.4128,0.7363,0.578,0.7415,0.5279,0.9437,0.1715,0.8682,1.0821,0.417,0.8423,0.7103,0.7645,0.3011,0.4557,0.5029,0.1408,0.6152,0.6428,-0.204,0.3585,0.2495,0.1406,0.9075,0.2038,0.5826,0.1546,0.9838,0.2426,0.3094,1.0131,0.4222,1.0221,0.8502,1.0683,0.4913,0.0481,0.0274,0,3,1.0
8261,1.0376,0.6825,-0.2239,-0.1597,0.2688,0.4289,0.1021,0.3681,0.2124,-0.1964,0.3108,0.7661,0.9633,1.1179,-0.115,0.5556,0.1846,0.1746,0.7299,0.1194,0.7845,-0.115,0.1861,0.2752,0.8647,0.4168,0.6753,0.5455,0.365,0.8658,0.0407,0.4172,0.725,0.7364,0.3745,-0.1983,0.6817,0.9,-0.3802,0.5805,0.8534,0.7083,0.4899,0.0986,0.3099,0.8235,0.4472,0.5431,0.4487,0.4052,7,3,1.0
10704,-0.0929,-0.5338,1.3041,0.1363,0.3738,0.5231,0.2752,0.3479,0.1662,0.4364,0.8641,0.4315,-0.0986,0.2725,0.3858,0.4337,0.0622,1.0725,0.3318,0.6093,-0.2228,0.5257,0.683,1.2716,0.679,1.0049,0.861,0.7733,0.3821,0.9227,0.275,-0.202,-0.1074,0.8311,0.2568,0.4678,0.9884,0.5562,1.2734,0.3802,0.6553,0.4151,0.7507,0.8651,0.4817,1.0504,0.5929,0.8562,0.5149,-0.0505,9,2,1.0
6941,0.7838,0.2951,0.2611,0.0433,0.4599,0.9483,0.0253,1.0607,0.2484,0.5046,0.5912,0.3859,0.399,0.4061,0.1571,0.4317,-0.0738,0.5614,0.412,0.2083,0.2303,0.6781,0.9051,0.7318,0.284,0.6775,0.926,0.3969,-0.035,0.0358,0.754,0.7841,0.9024,0.9265,1.0243,0.7403,0.7619,1.3735,0.2248,0.5195,1.1494,0.0365,0.9296,0.3356,0.7548,0.1176,0.6934,0.7726,0.3862,0.9551,5,2,1.0
8228,1.0926,0.7712,0.7742,0.394,0.3155,-0.109,0.056,0.8641,0.6512,0.2011,0.628,0.9087,1.2044,0.5734,-0.0434,0.8186,0.3031,0.2551,0.3187,0.0106,0.8856,0.0687,-0.063,0.568,1.1809,-0.053,0.5059,0.4773,-0.1267,0.8406,0.3394,0.541,0.8124,1.0062,0.3487,-0.0727,0.7976,0.9448,-0.0664,0.8827,0.9962,0.8434,1.0147,0.0292,0.5302,1.0124,0.5968,0.5837,0.761,0.7305,7,3,1.0
5853,0.8875,1.2161,1e-04,0.6977,0.608,0.2921,0.7933,1.1861,-0.0993,0.3793,1.1674,0.322,1.177,0.3932,0.7499,0.5858,0.6135,0.8518,-0.266,0.4432,1.0656,0.1252,0.9641,-0.1057,-0.0933,0.3528,0.5415,0.8883,0.1004,0.3827,0.8051,0.0563,0.2026,0.1887,0.5515,1.2255,0.4599,0.5049,0.1183,0.218,1.235,0.0565,0.3232,0.3142,1.1441,0.9239,0.1853,0.4149,0.8593,1.0131,4,3,1.0
7128,0.4874,-0.052,0.4941,0.2656,0.1972,0.2017,1.0267,0.6409,-0.0169,0.4346,0.6946,0.3493,0.6453,-0.0696,-0.2747,0.7035,0.5017,-0.0347,1.0831,0.8062,0.3505,1.0057,1.1602,0.3298,0.5004,0.4282,0.3,-0.076,0.4794,1.1304,0.2547,0.6188,0.4346,1.0033,1.0917,0.3751,0.4007,0.6374,0.4276,1.15,0.3966,0.9687,0.898,0.4841,0.6738,0.0336,0.7452,0.334,0.5205,0.9401,5,1,1.0
5037,-0.0772,1.2948,0.0481,0.8261,0.3731,0.6074,0.3166,0.9313,0.7068,0.8672,0.5792,0.9793,0.2727,0.4812,0.9063,0.7754,-0.0261,1.3053,0.9211,0.3764,1.1195,0.2848,0.4478,0.1193,0.286,0.5838,0.2544,0.7822,-0.0174,-0.0796,0.4778,0.6188,0.2557,0.6024,0.5987,-0.0468,1.066,0.9603,0.4447,0.4363,0.5882,1.102,0.844,0.4681,0.7439,0.1342,0.5872,0.5552,0.3252,0.4955,3,5,1.0
3253,0.7964,0.679,0.2473,0.5979,0.8132,0.2131,0.3362,0.3933,0.8662,0.3057,0.6898,0.2076,1.3036,0.7065,0.3508,0.2382,0.2415,0.7234,0.4955,0.378,0.7478,0.4373,0.6989,-0.0452,0.4052,0.644,0.2864,0.1746,0.382,0.381,0.5967,-0.0748,0.3218,0.4846,1.2146,0.5377,0.4551,-0.2628,0.7604,0.5071,0.4557,-0.3094,0.3022,0.369,0.747,0.2552,0.7326,0.646,0.7876,0.8556,2,4,1.0
7707,0.1814,0.5336,0.6055,1.0313,0.6873,0.5339,0.5279,0.2295,0.2833,1.1418,0.5153,1.0879,0.1616,0.3915,0.8392,0.6661,0.9798,0.7015,0.2868,0.7751,0.6973,0.8987,0.1248,0.8478,0.5558,0.6708,0.7568,0.3475,0.6024,1.0992,0.9536,0.1512,0.8531,0.4949,0.4455,0.0454,0.637,0.7319,0.603,0.8551,1.011,0.325,0.8173,0.7025,0.6645,0.9051,0.3607,0.9779,0.739,0.2445,6,3,1.0
4936,0.9719,0.8469,-0.2939,0.7195,0.8777,0.4521,0.7998,0.1167,0.8714,0.2919,0.4778,0.2044,1.172,0.6459,0.1159,0.7274,0.8943,-0.0186,0.2207,0.9806,-0.0845,0.4931,-0.0033,0.7783,0.5339,0.381,0.3272,0.8407,0.3714,0.0968,-0.0828,0.5591,0.659,0.1605,1.4127,0.1227,0.9302,0.5724,0.7302,0.366,0.5963,0.3895,0.4743,0.3841,0.4503,0.9742,0.5878,0.6379,0.6372,0.6563,3,2,1.0
1445,0.4022,0.4242,-0.1211,0.7303,0.0169,0.0975,0.8592,-0.1002,0.1143,0.6258,0.9852,0.6956,0.1455,0.2803,0.8446,0.4377,0.4618,0.2432,1.1257,0.3126,0.6298,0.2942,0.8943,-0.0218,0.6147,-0.1712,1.1021,0.2883,0.9789,-0.1443,0.8197,-0.026,0.6337,0.3694,0.9393,1.2999,1.2407,0.3561,0.0039,0.9719,0.5952,0.9134,0.5092,1.0536,1.1161,0.4517,0.4886,1.0739,0.524,0.2656,1,3,1.0
7359,0.0066,0.6907,0.0773,0.4575,0.2184,0.6584,0.4215,0.5641,-0.1309,0.1808,0.736,0.133,0.0947,0.9576,0.0568,0.218,0.6847,0.482,0.6992,0.3379,0.831,0.8252,0.1656,0.346,-0.0392,0.8274,-0.0726,0.7906,0.0401,0.8734,-0.0259,0.0606,0.5167,-0.0603,-0.0491,0.5777,0.6678,0.5095,0.8638,0.9633,0.998,0.4683,0.6309,0.4821,0.4865,0.1988,0.1212,0.6389,1.0007,1.0382,5,6,1.0
9195,0.3394,0.2998,1.0078,0.3095,-0.0364,0.1792,0.5271,0.7894,0.1233,0.2061,0.673,0.5632,0.5138,0.5169,0.5396,0.2687,0.5744,0.4463,0.6679,0.8462,0.7741,1.447,0.4005,0.1045,0.644,0.3561,0.2492,1.0062,1.0096,0.6746,0.6751,0.3327,0.4427,0.4129,0.7717,0.1339,0.3256,1.1128,0.357,0.1389,0.6981,0.1116,0.6471,0.1863,0.4033,0.5089,0.3607,0.1015,0.9261,0.1867,7,4,1.0
5728,0.3651,0.8926,-0.1888,0.6246,0.1499,-0.0624,0.4993,0.8293,0.0935,0.6094,1.0181,1.1851,0.4832,0.798,0.6844,0.242,0.3595,-0.0438,0.5145,0.1875,0.8196,0.2908,0.71,0.9549,0.8345,1.2197,0.7381,0.7494,0.4653,0.7544,0.4795,1.1243,0.6192,0.8779,0.9397,0.3199,0.4451,0.7402,0.7709,0.5614,0.1358,0.7615,0.0245,0.5882,0.7845,0.1232,0.7592,0.2385,0.3188,0.5054,4,0,1.0
728,0.5563,0.5679,0.5848,0.884,0.5649,0.58,0.047,0.2602,0.1179,0.7113,0.7111,0.1838,0.361,0.9474,0.687,1.1386,1.0494,0.4935,0.3174,0.4848,0.764,0.4685,0.4384,1.2069,0.0781,-0.0174,0.6252,0.9588,0.0615,0.3529,0.3647,-0.1295,0.6058,-0.2553,0.8413,0.6925,-0.0018,0.2599,0.7454,1.1464,0.6457,0.1457,0.7297,0.0645,0.0281,0.8507,0.4913,0.1584,0.5317,0.4855,0,3,1.0
227,0.5646,0.5597,1.1602,0.5522,0.6938,0.2792,1.2235,0.899,-0.0746,1.1544,0.3547,0.3613,0.4921,0.6921,0.2565,0.4521,0.7359,0.9681,0.4624,-0.0048,0.6835,1.2621,0.0406,0.5266,0.5554,0.7659,0.9148,0.5147,0.2899,0.2704,0.642,0.6614,1.0477,0.492,0.5238,-0.1593,0.7082,0.3312,0.9604,0.9312,0.5896,0.5697,0.4961,1.093,0.9739,1.1293,1.0038,0.5417,0.6898,0.8384,0,1,1.0
8994,0.1743,0.4094,1.0891,0.5153,0.4063,0.208,0.6695,1.1293,0.0994,0.0983,0.763,0.6919,0.8256,0.1889,0.5039,0.3402,1.0749,0.8006,0.521,0.8281,1.2667,0.9946,0.0061,-0.1933,0.5762,1.1394,0.3953,0.7325,0.4558,0.9204,0.3263,0.7921,0.753,0.7623,1.0553,0.0321,0.044,1.2227,0.5117,0.017,0.6512,0.1909,0.5868,0.4077,0.57,0.6506,0.2968,0.1659,0.3168,0.0897,7,4,1.0
7655,-0.0864,0.4637,0.8773,0.6049,0.7226,0.3444,0.2609,0.0669,0.3894,0.6755,0.0113,1.1669,0.0426,-0.0087,0.9068,0.6582,0.8281,0.6761,0.8751,0.3324,1.0756,0.5418,0.4403,0.8483,0.6795,0.6912,0.1442,0.4551,0.1022,0.7888,0.4426,0.0987,0.8928,0.0123,0.8131,0.6317,0.6212,0.2869,0.7337,0.6729,0.7546,0.3449,-0.0442,0.5267,0.8682,0.5616,-0.0073,0.4638,1.0185,0.101,6,3,1.0
4373,0.3236,-0.1462,0.3594,-0.0141,0.3668,0.9466,0.7267,0.7732,0.933,0.385,1.1401,0.6403,0.8184,0.2753,0.0165,0.2405,-0.0817,0.7236,0.5218,0.1739,0.503,0.0513,0.2951,0.7797,0.4781,1.2672,0.2763,0.7264,0.7423,0.7751,0.3505,0.4451,0.7396,0.9233,0.8042,0.5096,0.1844,1.2492,0.7329,0.6868,0.5437,0.5077,1.0732,0.5385,0.6545,0.8563,0.2302,0.4716,0.4365,1.2374,3,0,1.0
462,0.2209,0.5298,0.0022,-0.3048,0.8716,0.7479,0.182,0.4125,0.751,0.6556,-0.1495,-0.0731,0.4333,0.2533,0.503,0.8993,0.1598,0.3464,-0.2389,0.3015,0.5174,0.044,0.9536,0.2407,0.2481,0.2951,0.513,0.1427,0.4765,0.2097,0.9432,0.1846,0.6092,0.4876,0.7464,0.1221,0.3452,0.5526,1.1946,0.0068,0.7171,1.1966,0.737,-0.2322,0.8034,0.1545,0.9245,0.7494,0.2716,0.678,0,4,1.0
3355,0.1266,0.6528,0.182,-0.4973,0.8749,0.4647,0.6069,0.2217,0.358,0.1088,0.4616,0.8866,1.0082,0.6014,0.4126,0.146,0.5282,1.1314,0.8578,0.475,0.7457,0.1569,0.9713,-0.1321,0.5903,0.7569,1.1025,-0.2437,0.1932,0.3452,0.0884,0.0229,-0.0335,0.4295,0.462,0.6061,0.1434,0.8354,0.0942,0.3167,0.5431,-0.0784,0.0788,0.6863,0.7461,0.2054,0.5699,0.8785,0.0625,0.6953,2,4,1.0
6372,0.9206,0.5759,0.8317,0.5783,0.1411,0.2381,0.1409,0.7598,0.3811,0.8828,0.1935,0.5205,0.611,0.004,0.0999,0.0369,0.2226,0.8616,0.1828,0.6774,1.0684,0.692,0.1663,0.3477,0.0043,0.0405,0.5733,0.7439,0.4879,0.8151,0.6323,0.5741,1.1092,-0.0347,0.4918,0.8701,0.2422,0.8584,0.0864,-0.0607,1.0706,0.6883,0.2141,-0.0604,0.515,0.6049,0.3038,0.8083,0.83,0.4706,5,3,1.0
3818,-0.2374,0.2709,0.4072,0.2001,1.0284,0.5488,0.2686,0.5897,0.0207,0.449,0.1929,0.2285,0.3052,0.1245,0.7744,0.7695,0.0206,0.0293,0.1191,0.3123,0.8677,0.8129,0.5904,-0.0716,0.8793,1.0316,0.9455,0.9257,0.8312,0.1433,0.4619,0.588,-0.0069,0.5453,0.0672,0.3128,0.4679,0.5535,0.2134,0.0237,1.1179,0.1186,0.3964,0.2903,0.5848,0.3288,0.1721,1.0824,0.0665,0.9471,2,3,1.0
6499,0.972,0.6063,0.8469,0.481,0.0852,0.4073,0.552,0.9368,-0.0644,0.6653,0.3447,0.3881,0.6428,0.3746,-0.0386,-0.1961,0.2294,0.5411,0.3546,0.72,1.3475,0.7342,0.0315,0.6635,0.1888,-0.3554,0.334,0.6906,0.6031,0.2715,0.4795,0.9282,1.023,0.1492,0.5186,0.6832,0.0235,1.0706,-0.2132,0.0662,0.8757,0.8001,-0.0968,-0.0494,0.3398,0.4714,0.0301,0.5939,0.6432,0.7795,5,3,1.0
3061,1.2734,0.6402,0.4127,1.2904,0.0686,0.1597,0.1122,0.7236,0.7135,0.6967,1.0442,0.8868,0.0189,0.3919,0.6604,0.8954,0.667,0.2817,1.1222,1.2054,0.4484,1.3941,1.1339,0.4228,0.9948,0.2368,0.2544,1.2697,0.1421,0.5672,0.6161,0.759,0.7069,0.9388,0.3281,0.1203,0.9222,0.4331,0.1246,0.4562,0.0722,0.8927,0.8498,0.5935,0.1205,0.0884,0.0517,0.5206,0.6124,0.4493,2,1,1.0
6282,0.8713,1.2411,0.7413,0.6863,0.2516,0.5177,0.3873,0.3742,0.1339,0.7471,0.0873,0.188,0.0434,0.3159,0.6045,0.7205,0.8926,0.1696,0.7739,0.3643,1.0988,0.2709,0.667,0.7241,1.1265,0.4355,1.0506,0.5769,1.0866,1.4508,0.7322,0.1273,0.0435,0.253,0.8337,0.1469,0.4553,-0.0526,0.407,0.6592,0.2603,0.9289,0.393,0.385,0.0481,1.0938,0.619,0.3597,0.6212,0.4848,4,2,1.0
555,0.0015,0.9519,-0.4068,0.044,0.7318,0.6051,0.4734,0.315,0.3625,0.6262,0.5256,0.5971,0.419,0.3273,0.419,0.6558,-0.1208,0.4208,0.3817,0.4293,0.4062,0.3054,0.6782,0.2929,0.0662,0.3499,0.2736,-0.014,0.8483,0.1739,0.7191,0.6019,0.5746,0.7741,0.6873,0.3208,0.2417,0.543,0.5215,0.169,1.0764,0.9872,0.6216,0.106,0.2856,0.6149,0.2131,0.3073,0.5741,0.8589,0,4,1.0
499,-0.0115,0.4063,0.2083,0.1605,0.903,0.5279,0.5447,0.8209,0.891,0.5493,0.4142,0.0213,0.1883,0.3527,-0.1384,0.5379,-0.25,0.499,0.2555,0.5017,0.6559,0.0656,0.7403,0.1,0.1215,0.1633,-0.0476,0.5566,0.6905,0.0767,0.7804,0.672,0.6234,0.1884,0.3488,0.3503,0.3029,0.9423,0.5001,0.1201,0.5782,0.784,0.8666,0.2062,0.1582,0.4766,0.6774,0.4425,0.4115,1.2324,0,4,1.0
8582,0.9909,0.1054,0.0895,0.5111,0.4551,0.8408,0.566,0.9736,0.9948,0.6091,0.4667,0.8248,0.8871,0.9793,0.1595,0.3065,0.7252,0.1029,-0.0911,0.0104,0.5582,-0.2651,0.4577,1.3393,0.6523,0.4012,0.5934,0.5927,0.6778,0.3254,0.5564,0.1635,0.9465,0.4997,0.1812,-0.0085,-0.0579,0.4898,0.3228,0.0636,0.5377,0.8563,0.3214,0.2284,0.1326,0.1621,0.5055,0.4894,0.7163,0.4923,7,2,1.0
6813,0.681,0.1906,0.3536,0.1865,0.152,1.0012,-0.1832,0.3546,0.7186,0.8449,0.2887,0.3642,-0.1288,0.4749,0.0571,0.2074,-0.1876,0.6895,-0.0243,-0.1239,0.3635,0.7534,0.6743,0.6548,0.616,0.5818,1.0048,0.1452,0.3465,0.1399,0.92,1.0252,0.153,0.8577,1.02,0.4212,0.8857,0.8091,0.5175,0.8942,0.9478,0.2446,0.9601,0.4863,0.9544,0.0427,0.7358,1.0024,0.4895,0.7162,5,2,1.0
10086,0.6628,0.8286,1.0593,0.7554,0.2909,0.9184,0.7417,0.8682,0.1278,0.8091,0.992,-0.4218,0.7583,0.2369,0.7306,0.5638,0.5038,0.0858,0.7689,0.1891,0.3719,0.1579,0.3114,0.6805,1.3446,0.2053,0.3769,1.008,0.1704,0.6247,-0.0819,0.5891,1.2195,-0.5816,0.5821,0.1345,1.1257,0.8759,0.0785,1.0174,0.6064,0.1892,0.4978,0.81,0.1503,0.4767,0.7169,0.3722,0.6014,0.5149,8,0,1.0
