,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,label,gmm_id,weights
17363,0.6456,0.2918,0.2304,0.1739,0.5583,0.4176,0.5608,0.586,0.9006,0.2803,1.2036,-0.1077,0.1932,0.0355,0.4352,1.2585,0.5878,0.5803,0.6947,0.6137,0.6438,0.0539,0.5782,0.3771,0.9451,-0.0376,0.981,0.9605,0.3322,0.6759,0.9896,0.1898,0.8594,0.7976,0.4829,0.9838,0.4168,-0.0939,0.8136,-0.1914,0.7007,0.2743,0.0687,0.7004,0.335,0.9989,0.3881,0.6812,0.0869,0.9329,8,6,1.0
18449,0.3149,-0.3695,0.7671,0.1253,0.1793,0.3524,0.194,0.9109,0.1301,0.7032,0.9053,0.3746,-0.0384,0.2845,0.8802,0.2371,-0.5016,0.867,0.4623,0.673,-0.2165,0.4428,0.6328,0.6485,0.3072,0.627,0.4303,0.3858,0.2491,0.671,0.4583,0.0938,0.1687,1.0123,0.2793,0.0749,0.9685,0.7919,1.0085,0.6431,1.0092,1.2138,0.7617,0.6412,0.4041,0.9333,0.4081,0.5148,0.5526,0.6862,9,2,1.0
17511,-0.2338,0.946,0.4974,0.6282,0.5506,1.1525,0.6131,0.8009,0.8111,0.1976,0.8021,0.3253,0.9871,0.2134,0.6162,0.6135,0.1919,0.2572,0.6173,0.1208,0.4499,0.7243,0.331,0.5771,1.2106,0.696,1.0226,0.139,0.2288,0.8682,0.371,1.391,0.1818,0.9652,-0.09,0.4747,0.3358,0.4157,0.8886,0.8137,0.9105,0.9823,0.8801,0.9407,0.3408,0.2741,0.635,0.5227,0.8085,0.0448,8,7,1.0
12401,-0.1737,0.5528,0.3687,0.6105,0.769,0.4827,0.3043,0.9501,0.8659,0.0788,0.5599,0.5577,0.5824,0.1624,0.0352,0.3256,0.1467,0.268,0.1522,-0.2797,0.027,0.5716,-0.1349,1.1318,0.2417,0.8729,0.2417,1.0506,0.1937,0.7909,0.4761,0.7317,0.0959,0.5782,-0.0171,0.5531,0.914,0.1287,0.7626,0.682,0.4645,0.1193,0.4451,0.4722,0.6484,0.5328,1.1097,0.4909,0.2903,0.0627,6,2,1.0
9594,0.1926,0.6463,0.7503,0.8627,0.2256,0.0832,-0.1064,0.1854,0.0925,0.6181,0.6316,0.2576,1.0642,0.611,0.5506,0.2068,0.1074,0.0478,0.4231,0.5782,1.0088,0.5319,0.1575,0.4998,-0.0426,0.0225,0.2984,0.6411,0.5582,0.2966,0.28,1.0457,0.069,0.6423,0.489,0.6204,1.1197,0.4916,0.0192,0.9493,0.3767,-0.2731,0.5751,0.203,-0.1336,0.6138,0.5371,0.3383,1.0728,0.4421,4,7,1.0
17657,0.5254,0.644,0.6427,0.9591,0.3715,0.4748,0.4032,1.1304,-0.0908,1.096,0.1912,0.1364,0.7712,0.6106,-0.3089,0.4875,0.9159,0.3206,0.8463,0.9765,0.5841,-0.1182,0.6631,0.6348,0.2825,0.2682,0.4396,0.6868,0.5513,0.7007,-0.0569,-0.1069,-0.1494,0.6406,0.6933,0.7774,0.4286,0.794,0.9487,-0.1295,0.6081,0.7148,0.5948,-0.1048,0.6129,0.2091,-0.1206,0.5339,0.4152,0.2277,8,8,1.0
3972,0.3089,0.2972,0.9838,0.6248,1.0214,0.5015,0.7738,0.8153,0.5195,0.9813,-0.0301,0.6075,0.0061,0.882,0.9245,0.5193,0.7237,0.5338,0.4769,0.5747,0.8165,0.2766,0.1966,0.3843,0.1789,0.8396,0.2426,0.7328,0.291,0.754,0.542,0.556,0.5559,1.1425,0.1099,0.3521,0.8233,0.8889,0.4467,0.9543,0.7778,1.0031,0.0378,0.342,-0.1957,0.6413,0.9284,-0.5346,0.3332,0.5373,1,9,1.0
7129,-0.3274,0.6594,0.2406,0.8003,0.3109,0.302,0.1938,0.4274,0.515,0.3626,0.5733,0.6912,0.1042,0.3555,1.0278,0.5405,0.0488,0.9472,0.5983,0.3624,1.1123,0.2343,0.2891,-0.2596,0.367,0.4452,0.4754,0.9587,-0.0814,0.1696,0.4184,0.5863,0.4409,0.1556,0.5876,0.3222,0.6475,0.4608,0.1561,0.3031,0.4475,1.0432,1.0758,0.2843,-0.0031,0.318,0.4368,0.2,0.3499,0.2099,3,5,1.0
10673,0.8001,0.5459,1.2263,0.2539,0.26,0.5572,0.1428,0.6913,0.3086,1.0316,0.2837,1.2439,0.1672,0.1859,-0.1159,-0.0188,0.1591,0.9244,0.5839,0.4713,0.7441,0.3013,0.5445,0.3378,0.6596,-0.1585,0.3592,0.431,0.6119,0.6588,0.699,0.6398,0.6605,-0.1237,0.5335,0.6567,0.3136,0.7703,0.3661,0.4283,1.2415,0.5024,-0.0009,0.1015,0.3125,0.2554,0.195,0.7411,0.2321,0.6066,5,3,1.0
18385,0.9991,0.0132,-0.088,-0.1135,0.2894,0.9102,0.1822,1.009,0.7293,-0.541,0.3997,0.8491,-0.1806,0.8405,0.2547,0.765,-0.2978,0.0128,0.3914,0.2694,0.8489,0.2765,0.582,0.4576,0.5349,0.0578,1.0454,0.9297,0.0202,1.224,0.29,0.6925,0.0995,0.3998,0.3974,0.9334,0.8224,0.1056,0.9998,0.948,0.4256,0.3833,0.4441,0.8348,0.0583,1.0568,-0.1481,0.465,-0.0843,0.2861,9,1,1.0
18174,0.0792,0.357,0.3046,1.0006,0.1426,0.5044,0.3169,0.4904,0.9528,0.2686,0.7513,0.1305,0.1364,1.0138,0.5135,1.1178,0.5726,0.7259,0.3921,0.0678,0.3606,0.8461,0.2919,0.0688,0.7195,0.6315,0.8427,0.3071,0.615,0.7948,0.2072,0.8351,0.481,1.2631,0.4542,0.4693,0.256,0.8465,-0.0458,0.1047,-0.0958,-0.0011,0.1336,0.2847,0.022,0.8557,0.5375,0.5467,0.8643,0.1443,9,0,1.0
12003,-0.353,0.8002,0.2609,0.8065,0.2415,0.3302,0.7481,0.9748,0.4127,1.4656,0.8495,0.4735,0.4722,-0.0143,0.6237,0.6557,0.399,0.7017,0.9769,0.7212,0.296,0.0646,0.549,-0.0188,0.1487,0.4103,0.7886,0.487,0.4768,0.7868,0.6846,0.2698,-0.0727,0.3577,1.1665,0.5064,0.7794,1.2086,0.2813,0.2508,0.0136,0.5223,0.6799,-0.0061,0.4383,-0.206,0.261,0.2431,0.4938,0.4063,6,0,1.0
10055,0.6274,0.5587,0.0478,0.6145,-0.0583,0.6432,-0.0946,0.5167,0.1704,0.4907,0.5926,-0.107,0.0237,1.1279,0.3254,0.6015,1.2263,0.9026,0.826,0.7591,0.7868,0.3583,0.5272,0.704,0.627,-0.0322,-0.0548,0.4726,0.5188,0.8923,0.3362,0.2487,0.6866,0.9357,1.1374,0.2337,-0.124,0.168,0.3545,0.0666,0.5238,0.2526,0.1971,0.8933,0.7065,0.0693,-0.1186,0.4864,1.1946,0.5542,5,0,1.0
10588,0.602,-0.2968,0.7806,0.1152,0.3604,1.3159,-0.0712,0.0627,0.5839,0.6378,0.5767,0.4964,0.5735,0.6571,0.6275,0.3395,0.5335,0.5199,0.0233,0.609,-0.0184,0.8704,1.0812,0.6002,0.2924,0.6875,0.7885,0.1642,0.124,0.1856,0.5586,0.8244,0.5652,0.7848,1.0831,0.5813,1.0075,1.1531,0.5272,0.8579,0.5889,-0.0766,1.2017,-0.0522,0.7283,-0.0599,0.6292,0.7562,0.4085,0.7649,5,2,1.0
16418,0.1263,-0.176,0.3355,0.6992,0.2877,0.2329,0.3749,0.5302,0.7059,-0.2312,0.2099,0.1996,-0.3097,0.6634,0.5118,0.6342,0.1631,1.0194,0.4448,0.6206,0.8061,0.6037,0.4102,0.3138,0.4628,-0.2746,0.1707,0.9511,0.5752,0.4888,0.9966,0.2677,0.2765,0.1372,0.1079,0.191,0.3858,0.3811,-0.1232,0.1898,0.7543,0.3761,0.7879,0.4322,-0.0078,0.6218,0.6491,0.7257,-0.0936,0.9102,8,2,1.0
18101,0.0449,0.3666,0.2621,1.2037,0.3498,-0.0712,0.5083,-0.0451,0.7634,0.1771,0.6914,0.2688,-0.0056,1.0143,0.8336,0.7358,0.664,0.8163,-0.3907,0.1512,0.153,1.3017,-0.1497,0.0897,0.1824,1.232,0.6927,0.3156,0.1675,0.5373,0.1844,0.9062,0.3867,1.0277,-0.164,0.4612,0.4275,-0.2671,0.109,-0.1071,-0.0627,0.0881,0.2382,0.2693,0.3798,0.9408,0.9557,0.5683,0.9239,0.6786,9,0,1.0
18428,-0.068,0.1253,0.8434,0.2464,0.8788,0.7748,-0.021,0.5919,-0.184,0.5629,0.904,0.1274,0.4614,0.8643,0.9835,0.2496,-0.2405,0.9996,-0.1496,0.6003,-0.3607,0.757,0.8098,0.5333,0.6104,0.285,0.3038,0.4445,0.4432,0.696,0.5745,-0.2715,0.0135,0.8352,0.6406,-0.0618,0.7419,0.4041,1.2258,0.3952,0.8379,0.9581,0.59,0.6607,1.0644,0.8972,0.4556,0.2556,1.0638,0.0665,9,2,1.0
3823,0.1208,0.3627,0.6238,0.5202,0.3821,0.8539,0.6553,0.9986,0.4523,0.7822,0.0911,0.707,0.5916,1.2536,0.3683,0.8513,0.4491,0.4934,0.2767,0.5948,0.0978,0.2668,0.5091,1.0061,0.5232,0.4794,0.6563,0.9987,0.082,0.6714,0.1867,0.3731,0.3253,0.9364,0.0245,0.4674,0.652,0.9016,0.1388,0.8233,0.7377,0.7906,-0.0351,0.1015,0.3261,0.987,0.9618,0.1593,0.1885,0.7747,1,9,1.0
16605,1.0635,0.3504,1.433,0.2443,0.9451,0.469,0.889,0.7891,0.058,0.1682,0.6259,0.1895,-0.3039,0.8151,0.5182,-0.2243,1.2324,0.3944,0.621,0.592,0.0873,-0.0701,0.6187,0.522,0.5089,0.0546,0.7242,0.8516,0.7243,1.1284,0.127,0.3125,0.1315,-0.0484,0.4561,0.2673,0.3287,0.7214,0.507,-0.09,0.5405,0.5771,0.6256,0.0372,0.2797,0.4448,1.3972,0.2796,0.3515,0.5403,8,3,1.0
4360,1.1256,0.2735,0.3847,0.9882,0.4785,0.6579,0.1556,0.6887,0.7214,0.7119,0.7383,0.8386,0.2103,-0.1714,0.6422,0.6613,0.3849,0.1969,1.1852,0.6562,0.7927,0.83,1.1205,0.3519,1.4076,0.3241,0.5902,0.8457,0.4731,0.5006,0.7214,0.4822,0.5696,0.8887,0.1336,0.3799,0.6292,-0.0365,0.3244,0.6074,0.2269,1.0762,1.1638,0.4278,0.4583,-0.1306,0.6537,1.1212,0.4433,0.3151,2,1,1.0
9999,0.5711,0.6992,0.2044,0.417,0.3528,0.0165,0.4443,0.4029,0.1502,1.0572,0.4106,-0.0002,1.1612,0.0328,0.7075,0.3292,0.8314,0.4199,1.0867,0.0712,0.7187,0.2851,1.0639,0.1159,1.043,0.2859,0.4437,-0.0899,0.0565,0.7242,0.5751,0.349,-0.0277,0.2795,0.8692,0.0694,0.2304,0.3817,0.4384,0.2931,0.3304,0.7336,0.1519,-0.1871,0.9058,0.4061,0.3446,0.9293,0.6577,0.2606,4,9,1.0
16872,0.4384,0.6832,0.7811,-0.0172,0.1651,0.2918,0.6974,0.6147,0.4409,0.9112,0.276,0.1944,0.3632,0.5759,0.4392,0.585,-0.0812,0.0376,-0.265,0.4802,0.9735,0.2983,0.3806,0.6734,0.3523,1.0284,0.436,0.5128,0.3249,0.8808,0.7677,-0.2887,0.4472,0.6456,0.3555,0.1303,0.6971,-0.0963,-0.1951,0.9335,0.3954,0.462,0.664,0.1838,0.6039,0.3953,0.7198,0.3289,0.1478,-0.0169,8,4,1.0
10880,-0.1527,0.6189,0.7062,0.7904,0.3904,0.3231,0.7496,0.5567,0.1839,-0.0448,1.2539,0.1885,1.1282,-0.0265,0.4693,1.2522,0.6483,0.526,-0.1661,0.8657,0.4048,0.5241,0.5038,1.0992,-0.2884,0.8437,0.0433,0.5728,1.0888,0.6154,0.8631,0.4541,0.5786,0.8885,0.982,0.6819,0.2464,0.7475,0.7963,0.3138,0.1649,-0.0933,0.9998,0.388,0.8031,0.212,1.1635,-0.0396,0.9108,1.0783,5,4,1.0
9170,-0.2159,0.5594,0.1165,0.7888,1.1385,1.0218,0.8974,0.6329,0.7985,-0.0154,0.7459,0.5238,0.5134,0.1226,-0.1865,0.714,0.9673,-0.0413,0.1954,0.8943,0.2462,0.9643,1.2076,0.1902,0.5083,0.6732,0.4336,0.7545,0.2902,0.3907,1.3598,0.7557,-0.1571,0.849,0.6378,0.3781,0.73,0.3233,0.9066,0.264,0.4722,0.4197,0.7435,0.6078,0.5832,-0.1202,0.4243,0.4354,0.727,0.2989,4,5,1.0
9635,0.1351,0.435,0.7642,0.5866,0.2473,0.4563,0.5028,0.2424,-0.0097,0.1131,0.3338,0.1721,0.698,0.6559,0.8889,0.1828,0.1156,0.9466,-0.1471,0.2307,-0.4393,0.6894,0.2931,0.4032,0.3236,0.9537,0.3415,-0.4128,0.6883,0.3608,0.5408,0.3111,0.9494,0.7708,0.8181,0.524,0.5327,0.669,0.1232,1.292,0.248,0.8034,0.9091,0.1316,0.226,0.174,-0.0398,0.9771,0.6002,0.4652,4,8,1.0
10260,0.5452,0.5309,0.4576,0.1157,0.2104,0.2206,0.8222,0.5768,0.3528,-0.0645,0.8064,0.1782,0.1905,-0.2213,-0.0553,0.7705,0.3253,-0.0396,1.1252,1.0283,0.4759,0.7462,1.303,-0.2198,1.1084,0.6789,0.1302,0.4523,0.8467,1.1517,0.3482,0.394,0.1692,1.0885,0.3493,0.0253,-0.0665,0.827,0.1607,0.6084,1.0221,1.0948,0.5422,0.053,-0.1403,-0.0682,0.7153,0.5011,0.3393,0.8988,5,1,1.0
3424,-0.2171,0.8739,0.0361,0.0555,-0.1121,0.671,0.8513,0.3471,0.5688,0.7169,0.8472,0.5296,-0.1452,0.3279,1.0093,0.9707,0.2122,-0.1105,0.4682,0.0488,0.7294,0.6527,0.7352,-0.2192,0.7601,0.413,0.7173,0.6023,0.7133,0.6314,0.0749,0.9824,0.3706,0.7243,0.9918,0.5128,0.3473,1.1339,0.5952,0.5029,0.7132,1.0341,1.0194,-0.0449,0.1504,0.3405,-0.2583,0.9025,0.0384,0.9267,1,7,1.0
14196,0.9197,1.0812,0.407,1.0079,-0.0719,0.3878,0.7982,1.1679,0.7068,1.0995,0.6428,0.6103,0.5792,1.1636,0.464,0.8537,0.8145,0.1568,0.43,0.9423,0.4215,0.8362,0.5692,0.7932,0.2448,1.1028,0.2039,0.2744,0.4731,0.5563,0.1153,0.8197,1.2977,1.1753,0.4294,0.5535,0.7553,0.9989,0.1723,0.5333,0.2338,0.3706,0.4483,0.7948,0.6102,0.5109,0.6689,0.4919,0.761,0.4153,7,0,1.0
16574,0.1304,0.2331,0.4862,0.0217,-0.1368,0.0335,0.5155,0.7619,0.3672,0.0396,0.3988,0.3601,-0.1508,0.5972,0.8254,0.5986,0.3197,0.8061,0.5096,0.7774,0.7236,0.4486,0.9154,0.1077,0.1307,-0.1684,0.3627,0.9366,0.3671,0.9584,0.4506,0.2821,0.6646,0.2446,0.3474,0.3248,0.4854,0.2675,0.1428,0.413,0.2826,0.6411,0.4886,0.5999,-0.3638,1.0815,0.3684,0.2672,0.048,0.4275,8,2,1.0
8434,0.9647,0.5973,0.6095,0.6439,-0.4251,0.1265,0.9838,0.5093,0.1595,0.3942,0.0808,-0.5651,0.5694,0.4062,1.5536,0.9027,0.6774,0.4604,0.4457,-0.4688,1.2386,-0.1432,0.5755,1.0998,0.6647,0.415,1.0802,0.6333,0.7777,0.829,0.616,0.1288,0.0473,0.6168,1.1793,-0.3084,0.8962,0.0454,0.1421,0.9628,0.6663,0.493,0.5826,0.5139,0.0772,0.4204,0.4258,0.4255,0.4607,0.0657,4,2,1.0
18504,0.6372,0.1956,1.1834,0.5191,0.0287,0.964,0.3209,0.7994,0.0531,0.9433,0.5209,-0.0559,0.0575,1.0269,0.4508,0.1318,-0.3565,1.1316,-0.1161,0.7808,0.2823,0.5501,0.9534,0.6616,0.4786,0.1106,0.2713,0.279,0.6233,0.8015,0.4339,0.3222,0.0608,0.4174,0.7652,0.3532,1.0286,0.9769,0.8792,0.3129,0.945,0.5621,0.176,0.5989,0.7073,0.7257,0.6962,0.4887,0.6734,-0.6901,9,2,1.0
6429,0.9232,0.7445,0.0662,0.7257,1.285,0.4094,0.302,0.2569,0.796,0.456,0.6411,0.2381,0.6799,0.3129,0.1356,0.8564,0.7882,-0.0335,0.4999,-0.2695,-0.0009,0.515,0.3317,0.663,0.2155,-0.2198,0.4045,0.9642,-0.038,0.345,0.1147,0.5251,0.1372,0.7041,0.9669,0.0681,0.4991,0.3094,0.674,0.1131,0.7809,-0.3152,0.6139,0.3795,0.3285,0.9503,-0.038,0.7613,0.3928,1.1006,3,2,1.0
148,0.6884,0.8928,0.7376,1.0553,0.551,0.4192,0.5503,-0.1064,0.5968,0.6698,0.0401,-0.1737,0.2158,0.7435,0.2763,0.157,0.0267,0.1379,-0.0366,1.1338,0.2949,0.5528,0.3967,0.7813,0.6183,0.5377,0.2424,1.1185,0.6252,0.9368,0.3457,1.0337,0.3425,0.235,0.7226,0.5611,0.323,0.4847,-0.1671,-0.0537,0.1639,0.6258,0.1001,0.6472,0.7604,-0.2598,0.1965,0.6448,1.054,0.1775,0,0,1.0
9518,0.0883,0.2613,1.1967,0.2196,0.207,0.0887,-0.0423,0.5917,0.5743,0.8662,0.6486,0.3621,0.5968,0.9097,1.0147,0.2052,-0.1722,-0.3373,0.0791,0.4133,0.9898,0.2509,0.2713,0.7469,0.1415,-0.0049,0.3827,0.8168,0.4004,0.9701,0.4216,0.8803,-0.1686,0.3132,0.4749,0.7166,0.9174,0.1249,0.1718,0.6153,0.4984,-0.1426,0.3618,0.1441,0.1139,0.8088,0.9149,0.1325,0.4554,0.4487,4,7,1.0
15972,0.5894,0.4826,0.7221,0.3746,-0.1824,0.0814,-0.1293,0.1438,0.3186,0.6716,0.4212,-0.1564,0.9809,0.5267,0.2063,1.3918,0.5638,0.4974,0.4261,1.035,0.7594,0.6011,0.6426,0.4146,-0.2218,0.5437,1.2583,0.027,0.6924,0.1634,1.1235,1.3188,0.9092,0.0243,0.0282,0.7892,0.5256,-0.0312,0.5095,1.0979,0.2156,0.2942,-0.0554,0.2053,0.527,0.2467,0.9474,1.1121,0.6673,0.4023,7,9,1.0
1496,0.414,-0.423,0.8825,0.4207,1.2316,1.2956,0.4161,0.0366,0.9661,0.1376,0.6053,0.5823,0.2825,0.3971,0.8349,0.3063,-0.0727,0.5355,0.8924,0.7355,0.4164,0.1306,0.3475,0.5549,0.1293,0.6614,0.1801,1.2783,-0.0867,0.8025,0.5723,0.8872,0.8821,0.6978,0.201,0.8458,0.6712,0.7126,0.1331,0.7542,0.5084,0.5998,0.3895,0.3627,0.2175,0.5206,0.964,0.2922,0.5257,0.2148,0,7,1.0
4620,0.4784,0.462,0.5722,0.5553,1.2371,0.4356,0.3219,0.0171,0.2291,0.2254,0.4051,0.3833,-0.4381,0.3144,0.7056,1.1838,0.3748,0.5848,0.2052,0.236,0.9254,0.7144,0.4355,0.1015,0.5487,0.9953,0.5782,0.7874,0.6227,0.4898,0.8372,0.8789,0.8104,0.7605,0.5414,0.3022,0.9789,0.0253,0.3985,0.1236,1.046,0.0818,1.2137,0.2308,0.2842,0.6028,0.4429,0.7753,0.2879,0.3835,2,3,1.0
2832,-0.0523,0.1595,0.2423,0.3574,0.7505,0.6045,0.3229,0.942,0.6391,0.4368,0.5705,0.1881,-0.0607,0.4167,0.2277,0.0173,0.9555,0.4102,0.1719,0.2538,0.9674,0.2203,0.4703,0.1222,0.8797,0.2926,0.3903,1.0958,0.6408,0.8887,0.5279,0.9842,0.8601,0.2118,0.0828,0.5204,-0.0226,1.407,0.099,0.5525,0.4899,0.2847,-0.0266,0.2381,0.7005,1.0715,0.3677,0.8282,0.431,0.3061,1,4,1.0
7200,0.9588,0.1376,0.9173,0.4473,0.9451,0.3104,0.7947,0.0789,0.0131,0.727,-0.402,1.1261,0.801,0.4036,0.0731,0.099,0.0156,0.2363,0.1265,0.005,0.5396,-0.4125,0.1205,0.3598,-0.267,0.4999,0.2418,0.844,0.7721,0.3895,0.5894,0.7898,0.6855,1.3066,0.8419,0.2355,0.2814,0.7173,0.0781,0.7032,0.3959,0.5896,1.2034,0.971,0.4468,0.7505,1.1026,0.2538,0.662,-0.0507,3,6,1.0
3766,0.9343,0.2759,0.7985,1.0065,0.3673,0.8892,0.2628,0.7902,0.3248,0.5031,0.3227,0.4825,0.0079,0.6259,0.1618,0.4976,0.2489,-0.009,-0.0114,0.9253,0.5694,0.8289,0.6473,0.1296,0.8547,1.0874,0.7731,0.6585,0.3579,0.1865,0.7059,1.0709,0.6785,0.7231,0.1091,0.3721,0.0724,0.4926,0.8619,0.75,1.2128,0.6064,0.1827,-0.0288,0.6646,0.4306,-0.0294,0.3842,0.2648,0.0476,1,8,1.0
19509,0.3835,0.9233,0.4751,0.0685,1.1003,0.5233,-0.2485,0.5589,0.5567,-0.0939,0.9487,0.4413,0.2301,0.5812,0.6313,1.0546,0.5655,0.1027,0.9692,0.9567,0.6203,0.3975,0.7387,0.5148,0.8424,0.9065,0.7812,0.2565,0.7215,0.3801,1.2638,0.2034,0.2483,0.3226,0.6555,0.7809,0.5984,0.5958,0.5666,0.052,-0.3129,1.0166,0.8413,0.6802,0.9218,0.9748,0.1186,0.0337,0.2098,0.3185,9,7,1.0
17273,0.3568,0.265,0.1542,-0.0487,0.2785,0.3219,0.2956,0.5644,0.5073,-0.1764,0.7265,0.0935,-0.0866,0.384,0.6053,1.0135,0.4948,0.6576,1.0093,0.0355,0.3991,0.6138,0.2652,0.8476,0.8773,0.391,0.7943,0.5298,0.4534,0.7959,0.939,0.3656,0.7069,0.8212,0.6036,1.1324,0.3454,-0.0838,1.1515,0.3243,0.491,0.0913,0.3963,0.2568,0.1117,1.0509,0.2573,-0.0801,0.6071,1.0765,8,6,1.0
12460,0.1521,0.2614,0.7066,0.4873,1.0032,0.6256,0.0512,1.167,0.9144,0.1694,0.2298,0.5928,1.0865,0.5156,0.3123,0.3802,0.1871,-0.19,0.1792,0.1319,0.532,0.8816,-0.2728,1.0851,0.5552,0.7856,0.3827,0.8454,0.3007,0.6913,0.1413,0.0086,-0.1086,0.7057,0.6339,0.6279,0.306,0.3789,1.2139,0.5907,0.8369,-0.0439,0.2797,0.7825,0.3152,1.0273,0.5959,0.6238,0.3705,0.1655,6,2,1.0
13050,-0.1717,0.4284,0.4377,0.184,0.9674,0.9033,-0.2838,0.7453,0.5324,0.734,0.099,-0.3127,0.6902,0.3326,0.916,-0.1625,0.5849,0.4269,-0.2364,0.3705,0.4529,0.2744,0.2841,0.4264,-0.0453,0.5506,0.0104,0.9674,0.7842,0.5652,0.5175,-0.0053,0.5216,0.7188,0.806,0.3281,1.5788,0.3386,0.0529,-0.086,0.12,0.222,-0.0318,1.0769,0.5205,0.5505,-0.3779,0.7881,0.8838,0.3296,6,5,1.0
16946,0.0754,0.5795,0.7325,0.0184,-0.2442,0.2532,0.9127,0.273,0.168,0.815,0.9419,0.103,0.7444,0.6051,0.1539,0.9201,0.7268,0.2333,0.141,0.051,0.8075,-0.1397,0.5362,0.7288,0.4851,0.7069,0.5907,0.7871,0.3464,0.964,0.8612,0.5354,0.1901,0.9031,0.5346,-0.1695,1.0084,0.2274,-0.0846,1.2267,1.0309,0.1853,0.614,0.8571,0.817,0.5506,0.5166,0.2772,0.5478,0.1941,8,4,1.0
13567,0.5928,0.0504,0.7509,0.1859,0.9074,0.6992,0.608,0.7605,0.7872,1.018,0.2166,0.4157,0.272,1.1743,0.1357,0.5137,0.304,0.7418,0.6113,0.147,0.3487,0.5327,0.2222,0.6003,0.0895,0.6342,0.4014,-0.0147,0.7054,0.7264,0.0841,0.7792,0.0649,0.4153,0.4833,0.5151,0.3842,1.1376,0.9403,0.3481,-0.0042,0.5219,1.1561,0.5955,0.7345,0.9445,1.061,0.0878,0.6994,0.4827,6,7,1.0
18040,0.2681,0.051,0.4954,0.9605,0.1964,0.4315,0.1413,0.4545,0.6969,0.081,0.6403,0.6064,0.6045,0.5491,0.5437,1.3882,0.676,0.7672,-0.0068,0.1311,0.3894,1.0105,0.127,0.1235,0.5008,0.8315,0.3267,0.0916,0.2926,0.6674,0.0772,0.9121,0.9764,0.8107,0.0453,0.6068,0.4443,0.2331,0.1219,0.0646,0.2948,0.1216,0.3675,0.5616,0.1585,0.6202,0.5079,0.6744,1.1658,0.3106,9,0,1.0
18366,0.6455,0.1445,-0.013,0.014,0.1013,0.4549,0.208,1.1389,1.0454,0.0719,0.1663,0.949,0.217,0.8652,0.2178,0.9143,-0.055,-0.0375,0.6415,0.8964,0.3426,0.2203,0.5431,0.3712,0.5558,0.5462,0.9309,0.7567,0.3685,0.9242,0.0162,0.6749,0.0841,0.5169,0.6512,0.8571,0.6717,-0.273,0.6802,1.2366,0.9233,-0.0399,0.5492,0.5957,-0.2805,0.8502,0.6254,0.4741,0.094,0.5062,9,1,1.0
6914,1.0054,0.2684,0.6346,0.8559,0.2176,0.5993,0.3651,-0.3624,0.895,-0.0962,0.8364,0.084,1.103,0.7623,-0.3883,0.5879,0.8651,0.165,0.6816,0.246,0.6778,0.3806,0.3523,0.2734,-0.0049,0.746,0.0009,0.0675,1.089,0.9219,0.3972,0.5324,-0.2186,0.1847,0.3364,0.7737,0.2994,-0.3375,-0.0297,0.4,0.4061,0.7979,0.5982,1.1919,0.2714,0.7066,0.2335,0.5533,0.7348,0.5636,3,4,1.0
4170,0.6042,1.1549,0.9086,0.4182,0.3015,0.9311,0.6744,0.1553,0.7378,0.4859,0.3934,0.2392,-0.0623,0.2332,0.5779,-0.0339,0.5825,0.5063,0.9177,1.0188,0.9893,0.3321,0.7333,0.483,0.8426,0.2269,0.9068,0.5265,0.9236,1.1546,0.4076,1.0194,1.1121,0.0403,0.6707,1.3518,0.6106,1.2487,0.2249,0.8323,0.2372,0.4808,0.1798,0.2713,0.444,0.5311,0.7964,0.9855,0.7191,0.4596,2,0,1.0
8062,0.4167,0.6178,0.2489,0.6254,0.1888,0.6228,0.5327,1.0319,0.3256,0.7358,0.6265,1.0822,1.1165,0.6922,0.6862,0.3575,0.1907,0.0969,0.3749,0.4057,0.6599,-0.061,0.8692,0.7247,0.5162,1.0544,0.7144,1.124,0.1878,1.0953,0.7416,0.6014,0.3992,0.6468,1.1476,0.2102,0.2942,1.027,0.8737,0.8887,0.3474,1.312,0.1193,0.7128,1.0492,-0.157,0.6307,0.4033,0.9888,0.4221,4,0,1.0
5270,-0.163,0.6877,0.1899,0.3285,0.5214,0.4286,0.6001,0.3803,0.0547,0.4073,-0.1684,0.2249,0.2804,0.5698,0.1769,0.7089,0.8859,0.3955,0.2696,0.1908,0.6315,1.2165,0.4179,-0.0369,0.6717,0.2558,0.561,0.9247,-0.0852,0.4977,0.7889,1.0745,0.3099,0.0916,0.6346,0.6763,0.3033,0.9304,0.8987,0.4751,0.6343,0.6236,0.2952,-0.4366,0.5784,0.7441,0.5324,-0.1966,0.052,0.2397,2,6,1.0
8844,0.021,0.0151,0.2887,0.9281,0.8252,0.9536,0.725,0.506,0.2393,0.8854,0.2457,0.2403,0.9635,0.0409,0.1635,1.2164,0.2099,0.9184,0.0361,1.1326,0.2117,0.5689,0.1916,0.8123,0.8132,-0.0939,0.7267,0.6091,0.7716,0.3891,0.3306,0.1441,-0.1636,0.3634,0.6366,-0.0609,0.2656,0.5525,0.897,0.6782,0.8162,0.7196,0.0675,0.8212,0.5558,0.2994,0.5591,0.286,0.3103,0.6479,4,4,1.0
